tweet_id,source,text,rating_out_of_10,name,retweet_count,favorite_count,jpg_url,dog_breed_prediction,dog_stage,post_date,post_time
721503162398597120,Twitter for IPhone,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,11.0,Panda,1643,4219,https://pbs.twimg.com/media/CgNLS1PW8AAxWSN.jpg,pomeranian,dog,2016-04-17,00:58:53
721001180231503872,Twitter for IPhone,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,11.0,Oliver,551,2342,https://pbs.twimg.com/media/CgGCvxAUkAAx55r.jpg,samoyed,pupper,2016-04-15,15:44:11
720785406564900865,Twitter for IPhone,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp,12.0,Archie,698,2860,https://pbs.twimg.com/media/CgC-gMCWcAAawUE.jpg,chihuahua,dog,2016-04-15,01:26:47
720775346191278080,Twitter for IPhone,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,10.0,Berkeley,564,2250,https://pbs.twimg.com/media/CgC1WqMW4AI1_N0.jpg,newfoundland,dog,2016-04-15,00:46:48
720415127506415616,Twitter for IPhone,Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw,10.0,None,1355,3782,https://pbs.twimg.com/media/Cf9tuHUWsAAHSrV.jpg,rottweiler,dog,2016-04-14,00:55:25
720389942216527872,Twitter for IPhone,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,11.0,Ralphé,2259,5858,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg,pembroke,dog,2016-04-13,23:15:21
720340705894408192,Twitter for IPhone,This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH,10.0,Derek,873,2617,https://pbs.twimg.com/media/Cf8qDFbWwAEf8M3.jpg,none found,pupper,2016-04-13,19:59:42
720059472081784833,Twitter for IPhone,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,9.0,Charleson,1016,3550,https://pbs.twimg.com/media/Cf4qRcmWEAA9V4h.jpg,mexican hairless,dog,2016-04-13,01:22:10
720043174954147842,Twitter for IPhone,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,11.0,Neptune,1814,4566,https://pbs.twimg.com/media/Cf4bcm8XEAAX4xV.jpg,samoyed,dog,2016-04-13,00:17:25
719991154352222208,Twitter for IPhone,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,10.0,None,1589,4476,https://pbs.twimg.com/media/Cf3sH62VAAA-LiP.jpg,golden retriever,doggo,2016-04-12,20:50:42
719704490224398336,Twitter for IPhone,This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0,12.0,Clyde,1293,4170,https://pbs.twimg.com/media/CfznaXuUsAAH-py.jpg,none found,pupper,2016-04-12,01:51:36
719551379208073216,Twitter for IPhone,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,10.0,Harnold,1707,4641,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg,malamute,dog,2016-04-11,15:43:12
719367763014393856,Twitter for IPhone,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,11.0,Sid,686,2599,https://pbs.twimg.com/media/Cfu1KSRXEAACC5X.jpg,soft-coated wheaten terrier,dog,2016-04-11,03:33:34
719339463458033665,Twitter for IPhone,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,10.0,Lucy,1118,4093,https://pbs.twimg.com/media/Cfuba6NW4AIeMHk.jpg,golden retriever,dog,2016-04-11,01:41:07
719332531645071360,Twitter for IPhone,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,11.0,Pippa,855,3178,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg,dandie dinmont,dog,2016-04-11,01:13:34
718971898235854848,Twitter for IPhone,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,10.0,Sadie,984,3200,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg,golden retriever,dog,2016-04-10,01:20:33
718939241951195136,Twitter for IPhone,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,12.0,Otis,1580,4799,https://pbs.twimg.com/media/CfovbK4WIAAkTn3.jpg,pembroke,dog,2016-04-09,23:10:47
718631497683582976,Twitter for IPhone,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,10.0,None,7211,17309,https://pbs.twimg.com/media/CfkXiX6W4AAmICF.jpg,pomeranian,dog,2016-04-09,02:47:55
718613305783398402,Twitter for IPhone,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,11.0,Carper,427,2252,https://pbs.twimg.com/media/CfkG_PMWsAAH0MZ.jpg,labrador retriever,dog,2016-04-09,01:35:37
718540630683709445,Twitter for IPhone,Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ,10.0,None,920,2242,https://pbs.twimg.com/media/CfjE5FRXEAErFWR.jpg,maltese dog,dog,2016-04-08,20:46:50
718460005985447936,Twitter for IPhone,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,9.0,Bowie,474,2501,https://pbs.twimg.com/media/Cfh7j6CWQAAndTd.jpg,boston bull,dog,2016-04-08,15:26:28
718454725339934721,Twitter for IPhone,"This pic is old but I hadn't seen it until today and had to share. Creative af. 13/10 very good boy, would pet well https://t.co/4kD16wMA1Z",13.0,None,1375,4502,https://pbs.twimg.com/media/Cfh2w6HWIAIIYAF.jpg,none found,dog,2016-04-08,15:05:29
718246886998687744,Twitter for IPhone,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,3.0,Alexanderson,446,1759,https://pbs.twimg.com/media/Cfe5tLWXEAIaoFO.jpg,chihuahua,dog,2016-04-08,01:19:36
718234618122661888,Twitter for IPhone,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,11.0,Suki,912,3561,https://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg,malamute,dog,2016-04-08,00:30:51
717841801130979328,Twitter for IPhone,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,11.0,Barclay,542,2268,https://pbs.twimg.com/media/CfZJTphWAAAl5Ys.jpg,brittany spaniel,dog,2016-04-06,22:29:56
717790033953034240,Twitter for IPhone,"Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af https://t.co/fv9e9AtzSG",10.0,None,985,2632,https://pbs.twimg.com/media/CfYaOeMWQAAGfyP.jpg,none found,pupper,2016-04-06,19:04:14
717537687239008257,Twitter for IPhone,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 https://t.co/2ATDsgHD4n,11.0,None,1657,5307,https://pbs.twimg.com/media/CfU0t75W4AAUo9V.jpg,golden retriever,dog,2016-04-06,02:21:30
717421804990701568,Twitter for IPhone,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,9.0,Ebby,756,2887,https://pbs.twimg.com/media/CfTLUYWXEAEkyES.jpg,miniature pinscher,dog,2016-04-05,18:41:02
717047459982213120,Twitter for IPhone,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,12.0,Flávio,1733,5791,https://pbs.twimg.com/media/CfN23ArXEAEkZkz.jpg,golden retriever,dog,2016-04-04,17:53:31
717009362452090881,Twitter for IPhone,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,10.0,Smokey,867,2973,https://pbs.twimg.com/media/CfNUNetW8AAekHx.jpg,siberian husky,pupper,2016-04-04,15:22:08
716802964044845056,Twitter for IPhone,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,10.0,Link,1048,3960,https://pbs.twimg.com/media/CfKYfeBXIAAopp2.jpg,malinois,dog,2016-04-04,01:41:58
716791146589110272,Twitter for IPhone,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,11.0,Jennifur,1457,7740,https://pbs.twimg.com/media/CfKNvU8WsAAvI9Z.jpg,pomeranian,dog,2016-04-04,00:55:01
716439118184652801,Twitter for IPhone,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 https://t.co/Kky1DPG4iq,10.0,Bluebert,189,2193,https://pbs.twimg.com/media/CfFNk7cWAAA-hND.jpg,siberian husky,dog,2016-04-03,01:36:11
716285507865542656,Twitter for IPhone,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,12.0,Stephanus,963,2553,https://pbs.twimg.com/media/CfDB3aJXEAAEZNv.jpg,yorkshire terrier,dog,2016-04-02,15:25:47
716080869887381504,Twitter for IPhone,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,11.0,None,1703,6238,https://pbs.twimg.com/media/CfAHv83UMAIEQYx.jpg,golden retriever,doggo,2016-04-02,01:52:38
715928423106027520,Twitter for IPhone,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,11.0,Bubbles,793,2927,https://pbs.twimg.com/media/Ce99GhLW8AAHG38.jpg,pug,dog,2016-04-01,15:46:52
715733265223708672,Twitter for IPhone,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9,10.0,None,1524,4277,https://pbs.twimg.com/media/Ce7LlUeUUAEQkQl.jpg,dandie dinmont,dog,2016-04-01,02:51:22
715696743237730304,Twitter for IPhone,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,10.0,Toby,1162,3607,https://pbs.twimg.com/media/Ce6qZC2WAAAcSoI.jpg,staffordshire bullterrier,dog,2016-04-01,00:26:15
715680795826982913,Twitter for IPhone,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp,12.0,Zeus,1441,3960,https://pbs.twimg.com/media/Ce6b4MPWwAA22Xm.jpg,golden retriever,dog,2016-03-31,23:22:53
715360349751484417,Twitter for IPhone,This is Bertson. He just wants to say hi. 11/10 would boop nose https://t.co/hwv7Wq6gDA,11.0,Bertson,1408,5029,https://pbs.twimg.com/media/Ce14cOvWwAAcFJH.jpg,none found,dog,2016-03-31,02:09:32
715342466308784130,Twitter for IPhone,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,10.0,Oscar,621,2787,https://pbs.twimg.com/media/Ce1oLNqWAAE34w7.jpg,west highland white terrier,dog,2016-03-31,00:58:29
715220193576927233,Twitter for IPhone,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,10.0,Nico,587,2203,https://pbs.twimg.com/media/Cez49UqWsAIRQXc.jpg,chihuahua,dog,2016-03-30,16:52:36
715200624753819648,Twitter for IPhone,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,12.0,Michelangelope,1682,4745,https://pbs.twimg.com/media/CeznK6IWEAEFUPq.jpg,chihuahua,dog,2016-03-30,15:34:51
715009755312439296,Twitter for IPhone,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i,12.0,Siba,1104,3813,https://pbs.twimg.com/media/Cew5kyOWsAA8Y_o.jpg,chihuahua,dog,2016-03-30,02:56:24
714982300363173890,Twitter for IPhone,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,9.0,Calbert,931,3424,https://pbs.twimg.com/media/CewgnHAXEAAdbld.jpg,brittany spaniel,dog,2016-03-30,01:07:18
714957620017307648,Twitter for IPhone,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,10.0,Curtis,1277,3807,https://pbs.twimg.com/media/CewKKiOWwAIe3pR.jpg,great pyrenees,dog,2016-03-29,23:29:14
714631576617938945,Twitter for IPhone,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet https://t.co/3oeFfHjv0Z,4.0,Benedict,896,3013,https://pbs.twimg.com/media/CerhoBWWAAA5eLL.jpg,none found,dog,2016-03-29,01:53:39
714606013974974464,Twitter for IPhone,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,12.0,None,827,3338,https://pbs.twimg.com/media/CerKYG8WAAM1aE-.jpg,norfolk terrier,dog,2016-03-29,00:12:05
714258258790387713,Twitter for IPhone,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",10.0,Travis,667,2815,https://pbs.twimg.com/media/CemOGNjWQAEoN7R.jpg,collie,dog,2016-03-28,01:10:13
714251586676113411,Twitter for IPhone,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,8.0,Thumas,758,3021,https://pbs.twimg.com/media/CemIBt4WwAQqhVV.jpg,soft-coated wheaten terrier,dog,2016-03-28,00:43:43
714214115368108032,Twitter for IPhone,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,13.0,None,797,2111,https://pbs.twimg.com/media/Cell8ikWIAACCJ-.jpg,pug,dog,2016-03-27,22:14:49
714141408463036416,Twitter for IPhone,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",10.0,None,1278,3999,https://pbs.twimg.com/media/Cekj0qwXEAAHcS6.jpg,labrador retriever,dog,2016-03-27,17:25:54
713919462244790272,Twitter for IPhone,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,12.0,Kanu,720,3039,https://pbs.twimg.com/media/CehZ9mLWsAAsn28.jpg,siberian husky,dog,2016-03-27,02:43:58
713900603437621249,Twitter for IPhone,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody https://t.co/mpvaVxKmc1,11.0,None,660,2614,https://pbs.twimg.com/media/CehIzzZWQAEyHH5.jpg,golden retriever,dog,2016-03-27,01:29:02
713761197720473600,Twitter for IPhone,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,12.0,Piper,1239,4458,https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg,brittany spaniel,dog,2016-03-26,16:15:05
713411074226274305,Twitter for IPhone,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq,11.0,None,1184,4092,https://pbs.twimg.com/media/CeaLlAPUMAIcC7U.jpg,great pyrenees,dog,2016-03-25,17:03:49
713177543487135744,Twitter for IPhone,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,10.0,Lance,2586,6641,https://pbs.twimg.com/media/CeW3MWMWQAEOMbq.jpg,whippet,dog,2016-03-25,01:35:51
713175907180089344,Twitter for IPhone,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,10.0,Opie,1330,4082,https://pbs.twimg.com/media/CeW1tERWAAAA9Q2.jpg,malamute,dog,2016-03-25,01:29:21
712809025985978368,Twitter for IPhone,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,10.0,Stubert,6073,17523,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,labrador retriever,dog,2016-03-24,01:11:29
712717840512598017,Twitter for IPhone,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2,10.0,None,4502,11302,https://pbs.twimg.com/media/CeQVF1eVIAAJaTv.jpg,great pyrenees,dog,2016-03-23,19:09:09
712668654853337088,Twitter for IPhone,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,10.0,Sunny,1097,3818,https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg,labrador retriever,dog,2016-03-23,15:53:42
712438159032893441,Twitter for IPhone,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul,11.0,Kane,1416,4902,https://pbs.twimg.com/media/CeMWubMWwAA6GwF.jpg,great pyrenees,dog,2016-03-23,00:37:48
712097430750289920,Twitter for IPhone,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,10.0,None,930,3450,https://pbs.twimg.com/media/CeHg1klW8AE4YOB.jpg,labrador retriever,dog,2016-03-22,02:03:52
712092745624633345,Twitter for IPhone,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10 https://t.co/tA0ZiQ7JcG,7.0,Steven,811,2706,https://pbs.twimg.com/media/CeHckpuW4AAF7rT.jpg,none found,dog,2016-03-22,01:45:15
712085617388212225,Twitter for IPhone,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL",11.0,Olive,434,3011,https://pbs.twimg.com/media/CeHWFksXIAAyypp.jpg,shih-tzu,dog,2016-03-22,01:16:55
712065007010385924,Twitter for IPhone,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet https://t.co/o2GvskrhHt,6.0,Chester,568,2073,https://pbs.twimg.com/media/CeHDV73W0AM5Cf8.jpg,none found,dog,2016-03-21,23:55:01
711968124745228288,Twitter for IPhone,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc,10.0,Winston,2089,7409,https://pbs.twimg.com/media/CeFrO3qXEAADRbd.jpg,none found,pupper,2016-03-21,17:30:03
711743778164514816,Twitter for IPhone,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,11.0,Roosevelt,906,2613,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg,lakeland terrier,dog,2016-03-21,02:38:34
711732680602345472,Twitter for IPhone,I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4,10.0,None,3689,8070,https://pbs.twimg.com/media/CeCVGEbUYAASeY4.jpg,ibizan hound,dog,2016-03-21,01:54:29
711694788429553666,Twitter for IPhone,Oh. My. God. 13/10 magical af https://t.co/Ezu6jQrKAZ,13.0,None,16583,30218,https://pbs.twimg.com/tweet_video_thumb/CeBym7oXEAEWbEg.jpg,none found,dog,2016-03-20,23:23:54
711652651650457602,Twitter for IPhone,This is Gary. He just wanted to say hi. 9/10 very personable pup https://t.co/Sk3CbhmKSW,9.0,Gary,819,3544,https://pbs.twimg.com/media/CeBMT6-WIAA7Qqf.jpg,none found,dog,2016-03-20,20:36:28
711363825979756544,Twitter for IPhone,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",11.0,None,1016,3322,https://pbs.twimg.com/media/Cd9Fn5QUMAAYMT4.jpg,pembroke,dog,2016-03-20,01:28:47
711306686208872448,Twitter for IPhone,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz,3.0,None,677,3046,https://pbs.twimg.com/media/Cd8Rpl0W0AAN1kU.jpg,dandie dinmont,dog,2016-03-19,21:41:44
711008018775851008,Twitter for IPhone,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,11.0,Chuckles,559,2737,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,french bulldog,pupper,2016-03-19,01:54:56
710997087345876993,Twitter for IPhone,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,12.0,Milo,1259,4211,https://pbs.twimg.com/media/Cd34FClUMAAnvGP.jpg,malamute,dog,2016-03-19,01:11:29
710844581445812225,Twitter for IPhone,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel https://t.co/UgkTw7TKyM,10.0,Staniel,610,2349,https://pbs.twimg.com/media/Cd1tYGmXIAAoW5b.jpg,pembroke,dog,2016-03-18,15:05:29
710833117892898816,Twitter for IPhone,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,12.0,Sora,476,2465,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,pembroke,dog,2016-03-18,14:19:56
710658690886586372,Twitter for IPhone,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 https://t.co/0eb7R1Om12,10.0,None,512,2136,https://pbs.twimg.com/media/CdzETn4W4AAVU5N.jpg,soft-coated wheaten terrier,dog,2016-03-18,02:46:49
710588934686908417,Twitter for IPhone,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV,12.0,Beemo,1696,4169,https://pbs.twimg.com/media/CdyE2x1W8AAe0TG.jpg,pembroke,dog,2016-03-17,22:09:38
710283270106132480,Twitter for IPhone,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,11.0,Gunner,479,1994,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,shih-tzu,dog,2016-03-17,01:55:02
710272297844797440,Twitter for IPhone,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,11.0,infuriating,1137,4142,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,old english sheepdog,dog,2016-03-17,01:11:26
710269109699739648,Twitter for IPhone,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5",13.0,None,1013,2193,https://pbs.twimg.com/media/Cdth_KyWEAEXH3u.jpg,pug,dog,2016-03-17,00:58:46
710153181850935296,Twitter for IPhone,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I,11.0,Lacy,808,2677,https://pbs.twimg.com/media/Cdr4jO2UAAAIo6W.jpg,cocker spaniel,dog,2016-03-16,17:18:07
710140971284037632,Twitter for IPhone,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,8.0,Tater,800,2514,https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg,pekinese,dog,2016-03-16,16:29:35
710117014656950272,Twitter for IPhone,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,11.0,None,1778,5022,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,toy poodle,pupper,2016-03-16,14:54:24
709918798883774466,Twitter for IPhone,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,12.0,Watson,992,3221,https://pbs.twimg.com/media/CdojYQmW8AApv4h.jpg,pembroke,dog,2016-03-16,01:46:45
709901256215666688,Twitter for IPhone,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now: https://t.co/k5xsufRKYm https://t.co/ShXk46V13r",12.0,None,92,609,https://pbs.twimg.com/media/CdoTbL_XIAAitq2.jpg,none found,dog,2016-03-16,00:37:03
709852847387627521,Twitter for IPhone,*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow,12.0,None,1088,3229,https://pbs.twimg.com/media/CdnnZhhWAAEAoUc.jpg,chihuahua,dog,2016-03-15,21:24:41
709566166965075968,Twitter for IPhone,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,12.0,Olaf,1072,3253,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,chow,dog,2016-03-15,02:25:31
709556954897764353,Twitter for IPhone,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC,12.0,Cecil,974,3020,https://pbs.twimg.com/media/CdjaSFCWAAAJZh3.jpg,golden retriever,dog,2016-03-15,01:48:55
709519240576036864,Twitter for IPhone,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,9.0,Vince,219,1385,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,cocker spaniel,dog,2016-03-14,23:19:03
709449600415961088,Twitter for IPhone,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,10.0,Karma,517,2021,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg,maltese dog,dog,2016-03-14,18:42:20
709409458133323776,Twitter for IPhone,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,8.0,Billy,616,2422,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,shetland sheepdog,dog,2016-03-14,16:02:49
709225125749587968,Twitter for IPhone,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,11.0,Walker,521,2202,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,labrador retriever,dog,2016-03-14,03:50:21
709207347839836162,Twitter for IPhone,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,11.0,Penny,5170,11407,https://pbs.twimg.com/media/CdecUSzUIAAHCvg.jpg,chihuahua,dog,2016-03-14,02:39:42
709198395643068416,Twitter for IPhone,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK",9.0,None,589,2262,https://pbs.twimg.com/media/CdeUKpcWoAAJAWJ.jpg,borzoi,dog,2016-03-14,02:04:08
709158332880297985,Twitter for IPhone,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,10.0,Rodney,365,1874,https://pbs.twimg.com/media/CddvvSwWoAUObQw.jpg,siberian husky,dog,2016-03-13,23:24:56
709042156699303936,Twitter for IPhone,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd,9.0,Klevin,1476,4321,https://pbs.twimg.com/media/CdcGBB3WwAAGBuU.jpg,rottweiler,dog,2016-03-13,15:43:18
